site	parsimony_score
7467173	1
7467184	1
7467198	1
7467199	1
7467200	1
7467201	2
7467222	1
7467235	1
7467239	1
7467240	1
7467243	1
7467244	1
7467247	1
7467252	2
7467262	1
7467264	1
7467274	1
7467285	1
7467309	1
7467322	2
7467463	3
7467466	30
7467472	4
7467485	8
7467490	3
7467497	3
7467501	14
7467534	1
7467537	2
7467550	1
7467582	2
7467633	1
7467676	3
7467679	4
7467723	3
7467735	3
7467807	1
7467820	2
7467821	1
7467855	1
7467885	2
7468101	1
7468122	3
7468124	6
7468197	1
7468236	1
7468251	1
7468274	5
7468277	2
7468292	5
7468293	1
7468331	1
7468350	1
7468379	1
7468388	3
7468390	1
7468439	1
7468442	1
7468450	1
7468457	1
7468462	1
7468477	5
7468491	2
7468515	2
7468521	1
7468533	9
7468538	9
7468547	1
7468569	1
7468578	1
7468599	1
7468605	1
7468623	3
7468671	2
7468743	3
7468749	12
7468893	3
7468902	3
7468911	2
7468945	2
7468948	1
7468953	1
7468959	3
7468960	1
7468962	4
7468965	2
7468974	232
7468975	201
7468976	7
7469028	1
7469085	1
7469103	1
7469104	1
7469111	1
7469112	2
7469122	2
7469123	1
7469136	1
7469144	4
7469147	1
7469150	1
7469158	1
7469166	1
7469170	1
7469174	1
7469210	2
7469238	1
7469268	1
7469284	1
7469368	1
7469400	1
7469402	1
7469420	2
7469422	3
7469461	1
7469470	1
7469475	15
7469538	2
7469545	2
7469631	1
7469642	1
7469653	1
7469689	2
7469701	1
7469789	1
7469820	2
7469833	34
7469837	1
7469841	1
7469856	1
7469864	2
7469877	1
7469883	3
7469901	3
7469912	1
7469914	1
7469919	2
7469924	1
7469934	2
7470002	2
7470015	3
7470022	190
7470024	1
7470029	3
7470059	1
7470065	1
7470076	1
7470078	1
7470080	4
7470120	1
7470135	1
7470320	2
7470322	1
7470344	1
7470359	1
7470387	3
7470494	5
7470518	1
7470548	2
7470561	17
7470642	1
7470718	4
7470740	1
7470749	1
7470769	1
7470794	1
7470798	1
7470819	2
7470827	2
7470880	6
7470901	1
7470926	2
7470942	12
7471007	1
7471016	1
7471018	1
7471036	1
7471057	1
7471097	1
7471102	4
7471105	4
7471109	2
7471121	3
7471137	1
7471178	4
7471212	1
7471240	3
7471251	1
7471303	1
7471310	1
7471325	1
7471375	1
7471462	2
7471480	1
7471489	2
7471586	1
7471630	1
7471702	2
7471765	35
7471789	1
7471819	1
7471846	1
7471881	1
7471891	3
7471899	3
7471905	1
7471906	1
7471913	1
7471916	1
7471917	1
7471920	24
7471931	2
7471939	3
7471945	3
7471952	3
7471962	2
7471975	1
7471977	2
7472004	2
7472017	2
7472019	1
7472027	1
7472056	1
7472063	1
7472080	3
7472097	1
7472117	1
7472124	1
7472205	1
7472216	1
7472276	1
7472283	1
7472297	1
7472312	2
7472313	1
7472315	1
7472353	1
7472369	1
7472387	1
7472391	1
7472418	1
7472434	1
7472472	2
7472480	1
7472489	1
7472753	9
7472771	1
7472799	5
7472886	2
7472895	1
7472931	1
7472955	1
7472979	2
7472997	1
7473042	1
7473101	1
7473124	1
7473187	1
7473205	1
7473228	3
7473265	3
7473270	1
7473322	12
7473432	2
7473552	1
7473617	1
7473690	1
7473720	1
7473726	1
7473771	1
7473836	1
7473838	1
7473844	2
7473880	4
7473899	1
7473900	2
7473903	1
7473922	1
7473925	1
7473926	39
7473931	1
7473960	1
7474068	1
7474105	2
7474200	1
7474203	6
7474212	1
7474218	1
7474227	112
7474231	8
7474266	1
7474298	30
7474299	1
7474318	1
7474329	1
7474347	1
7474354	1
7474356	1
7474431	1
7474455	5
7474467	1
7474473	1
7474489	1
7474538	2
7474548	6
7474593	1
7474602	2
7474607	1
7474626	1
7474638	1
7474680	1
7474685	1
7474692	1
7474714	9
7474718	1
7474719	1
7474752	3
7474787	1
7474816	1
7474823	1
7474829	1
7474843	1
7474844	2
7474871	1
7474887	1
7474896	4
7474898	1
7474902	2
7474939	1
7474989	1
7475054	3
7475058	1
7475074	1
7475127	1
7475134	1
7475140	1
7475148	2
7475185	3
7475201	7
7475228	2
7475229	1
7475287	1
7475306	1
7475358	1
7475368	3
7475501	1
7475502	1
7475514	1
7475632	1
7475680	2
7475762	1
7475802	5
7475826	3
7475846	1
7475870	1
7475919	1
7475923	8
7475947	8
7475948	3
7475950	1
7475968	1
7475989	3
7476003	2
7476014	1
7476028	2
7476029	1
7476065	1
7476069	1
7476082	2
7476085	1
7476090	1
7476096	1
7476106	1
7476120	2
7476124	12
7476125	2
7476129	2
7476138	2
7476139	2
7476150	1
7476180	1
7476184	1
7476189	1
7476192	1
7476203	1
7476209	1
7476211	3
7476218	1
7476225	2
7476257	1
7476261	1
7476279	2
7476282	1
7476306	4
7476308	2
7476319	2
7476321	3
7476332	1
7476333	1
7476354	1
7476371	198
7476372	3
7476391	2
7476404	1
7476405	3
7476419	3
7476428	3
7476443	1
7476452	2
7476457	1
7476470	9
7476472	1
7476481	1
7476490	2
7476494	2
7476497	3
7476499	5
7476502	1
7476532	1
7476537	3
7476557	5
7476591	1
7476596	1
7476660	3
7476664	1
7476682	1
7476694	1
7476703	3
7476713	1
7476729	2
7476800	1
7476832	1
7476872	1
7476902	5
7476918	2
7477006	2
7477028	3
7477037	40
7477072	33
7477074	3
7477077	8
7477078	1
7477101	3
7477204	1
7477234	3
7477255	1
7477293	4
7477297	5
7477299	3
7477318	3
7477321	4
7477344	1
7477378	1
7477454	1
7477464	2
7477474	1
7477500	4
7477543	4
7477643	1
7477667	1
7477683	1
7477733	1
7477765	2
7477780	3
7477817	2
7477822	2
7477845	8
7477852	2
7477860	8
7477882	2
7477905	3
7477922	8
7477930	1
7477931	1
7477947	1
7477948	1
7477969	2
7477970	1
7478023	3
7478056	2
7478085	1
7478107	1
7478134	1
7478175	1
7478215	2
7478258	2
7478291	1
7478294	1
7478299	1
7478367	1
7478416	1
7478455	1
7478551	1
7478557	1
7478566	1
7478577	1
7478623	2
7478654	1
7478662	4
7478707	2
7478714	1
7478798	1
7478834	1
7478851	2
7478853	1
7478878	6
7478883	1
7478957	1
7478958	1
7478960	1
7478986	1
7479022	2
7479050	1
7479056	1
7479116	1
7479136	1
7479179	3
7479191	1
7479222	2
7479337	1
7479356	2
7479380	4
7479434	1
7479452	4
7479461	1
7479468	6
7479482	1
7479503	4
7479518	1
7479554	2
7479557	2
7479590	1
7479644	1
7479686	1
7479701	1
7479713	1
7479740	3
7479743	1
7479809	1
7479881	2
7479893	1
7479953	1
7479956	1
7479985	5
7480034	1
7480109	1
7480115	16
7480124	1
7480157	1
7480265	1
7480269	1
7480277	1
7480304	1
7480322	3
7480339	1
7480364	1
7480409	3
7480444	8
7480529	1
7480531	1
7480542	1
7480563	3
7480564	1
7480584	1
7480586	1
7480607	1
7480637	3
7480712	2
7480730	1
7480748	6
7480760	1
7480778	4
7480791	1
7480802	4
7480805	1
7480851	3
7480856	1
7480867	2
7480873	2
7480904	1
7480928	2
7480951	1
7480953	1
7480958	1
7480960	2
7480986	1
7480990	1
7481012	1
7481021	1
7481086	1
7481097	3
7481108	1
7481150	1
7481195	1
7481215	1
7481224	1
7481241	1
7481378	1
7481395	3
7481474	1
7481477	1
7481498	1
7481530	1
7481590	16
7481614	1
7481628	1
7481636	2
7481641	1
7481647	1
7481673	1
7481743	3
7481813	2
7481820	2
7481826	14
7481834	10
7481836	1318
7481916	1
7481931	1
7481955	1
7481972	1
7482001	1
7482012	1
7482022	1
7482037	1
7482046	7
7482061	8
7482064	66
7482066	110
7482070	116
7482080	5
7482089	1
7482099	2
7482106	1
7482122	1
7482138	1
7482142	1
7482162	4
7482180	1
7482213	3
7482225	1
7482239	1
7482262	1
7482266	5
7482276	1
7482310	1
7482317	1
7482350	1
7482406	1
7482419	7
7482440	1
7482462	1
7482470	1
7482498	2
7482502	230
7482504	1
7482511	2
7482514	609
7482515	825
7482520	1
7482524	460
7482525	214
7482528	319
7482546	837
7482549	1
7482552	1
7482573	1
7482596	2
7482632	7
7482677	1
7482783	2
7482784	1
7482786	1
7482787	1
7482803	60
7482814	1
7482844	1
7482874	1
7482986	1
7483020	1
7483071	1
7483072	1
7483077	1
7483087	2
7483091	2
7483103	1
7483105	1
7483119	1
7483146	1
7483150	2
7483152	1
7483216	5
7483237	2
7483240	2
7483260	2
7483263	2
7483272	2
7483276	2
7483281	2
7483291	1
7483312	2
7483348	1
7483376	2
7483378	4
7483379	64
7483388	2
7483390	3
7483400	2
7483406	2
7483411	6
7483425	2
7483427	2
7483442	2
7483443	2
7483454	2
7483457	2
7483468	2
7483472	5
7483473	2
7483475	2
7483478	2
7483481	1
7483534	2
7483535	2
7483537	2
7483560	2
7483561	2
7483565	2
7483589	2
7483623	1
7483669	1
7483691	1
7483692	1
7483694	2
7483738	2
7483775	1
7483777	1
7483802	4
7483835	2
7483849	2
7483850	1
7483861	1
7483904	1
7483919	1
7483933	1
7483939	1
7483941	4
7483963	1
7483976	4
7483980	6
7483981	6
7484005	1
7484035	1
7484058	1
7484068	1
7484091	2
7484112	1
7484133	2
7484138	1
7484141	1
7484166	1
7484169	3
7484186	3
7484242	3
7484255	1679
7484267	1
7484317	2
7484406	2
7484426	1
7484446	4
7484502	1
7484505	1
7484700	1
7484751	1
7484765	1
7484770	1
7484774	1
7484776	1
7484780	1
7484783	1
7484791	5
7484792	1
7484815	1
7484825	1
7484826	2
7484834	3
7484843	1
7484863	1
7484867	1
7484895	1
7484897	5
7484946	1
7484978	1
7484992	14
7485026	1
7485052	1
7485087	6
7485100	1
7485153	3
7485189	1
7485209	1
7485294	1
7485323	1
7485329	1
7485378	1
7485395	1
7485396	1
7485434	1
7485473	1
7485479	1
7485521	1
7485526	1
7485559	1
7485561	5
7485581	1
7485602	1
7485683	1
7485686	5
7485703	1
7485707	8
7485719	1
7485746	1
7485747	1
7485766	1
7485768	1
7485770	1
7485797	1
7485800	2
7485806	2
7485846	1
7485855	1
7485858	2
7485896	1
7485909	2
7485918	12
7485920	2
7485921	1
7485965	1
7485975	1
7485983	1
7486058	1
7486085	1
7486129	1
7486146	1
7486153	1
7486158	3
7486189	1
7486191	1
7486268	1
7486299	4
7486310	1
7486325	1
7486346	2
7486361	27
7486377	1
7486412	1
7486448	1
7486512	1
7486520	1
7486571	4
7486580	1
7486637	1
7486675	1
7486698	5
7486707	1
7486720	1
7486736	3
7486757	1
7486771	1
7486792	3
7486817	1
7486868	1
7486926	1
7486994	1
7486996	1
7486997	1
7487022	1
7487027	2
7487048	1
7487099	2
7487130	2
7487138	127
7487153	4
7487168	3
7487170	1
7487318	1
7487320	1
7487348	1
7487385	1
7487389	2
7487489	3
7487490	3
7487587	1
7487618	5
7487623	1
7487651	2
7487659	1
7487674	1
7487752	1
7487764	1
7487801	2
7487824	1
7487836	1
7487944	1
7487986	1
7487992	1
7488022	1
7488094	1
7488126	1
7488176	13
7488193	1
7488235	1
7488238	1
7488280	2
7488310	2
7488331	5
7488343	3
7488370	1
7488373	2
7488400	1
7488406	1
7488529	11
7488553	3
7488562	4
7488634	1
7488643	5
7488691	1
7488741	1
7488772	1
7488786	2
7488793	1
7488797	5
7488809	3
7488824	1
7488828	10
7488831	7
7488848	6
7488849	1
7488852	1
7488865	1
7488870	1
7488882	1
7488884	1
7488886	2
7488892	2
7488903	2
7488905	3
7488914	5
7488915	3
7488922	1
7488926	1
7488931	1
7488934	174
7488939	3
7488955	454
7488956	18
7488958	8
7488961	1
7488983	1
7488988	3
7488996	1
7489004	1
7489031	23
7489032	4
7489038	12
7489039	198
7489041	321
7489045	5
7489050	4
7489058	1
7489061	1
7489092	1
7489096	237
7489098	4
7489101	1
7489103	2
7489106	1
7489110	1
7489114	2
7489115	1
7489140	4
7489156	100
7489157	299
7489158	2
7489161	10
7489162	28
7489164	3
7489171	3
7489174	2
7489203	1
7489207	6
7489208	2
7489223	3
7489235	5
7489246	1
7489250	1
7489255	1
7489275	1
7489279	1
7489280	1
7489281	2
7489294	4
7489296	1
7489299	1
7489335	3
7489337	2
7489347	1
7489356	1
7489372	1
7489377	1
7489381	1
7489390	2
7489409	1
7489416	1
7489417	2
7489422	2
7489426	1
7489436	2
7489445	1
7489448	2
7489456	1
7489467	1
7489468	6
7489473	2
7489476	1
7489484	2
7489486	3
7489487	2
7489499	1
7489513	1
7489515	2
7489521	1
7489527	3
7489534	45
7489535	5
7489537	4
7489546	4
7489553	9
7489564	13
7489565	63
7489576	1
7489579	2
7489580	3
7489581	1
7489586	3
7489591	22
7489593	4
7489598	1
7489600	1
7489605	1
7489607	4
7489612	3
7489617	1
7489623	1
7489633	2
7489639	1
7489641	5
7489644	1
7489645	9
7489646	2
7489650	148
7489651	32
7489653	3
7489658	345
7489659	9
7489673	2
7489676	1
7489691	12
7489695	1
7489702	1
7489711	2
7489715	3
7489720	2
7489726	1
7489734	1
7489739	3
7489742	9
7489749	9
7489751	2
7489755	1
7489757	395
7489758	399
7489761	10
7489781	1
7489787	6
7489794	1
7489796	5
7489804	1
7489818	1
7489820	12
7489828	1
7489832	1
7489842	19
7489844	1
7489851	9
7489855	2
7489862	1
7489876	1
7489887	1
7489893	2
7489899	54
7489900	91
7489903	11
7489904	2
7489906	1366
7489909	415
7489913	25
7489917	1
7489922	6
7489929	1
7489936	2
7489943	5
7489944	4
7489950	2
7489958	4
7489963	3
7489989	4
7490036	1
7490054	1
7490063	1
7490075	1
7490085	3
7490090	1
7490092	1
7490099	19
7490130	3
7490140	1
7490155	1
7490156	5
7490166	1
7490186	4
7490257	1
7490261	1
7490262	1
7490278	1
7490300	1
7490320	1
7490330	1
7490337	1
7490340	1
7490424	1
7490438	2
7490458	1
7490474	1
7490506	1
7490569	1
7490578	1
7490590	1
7490595	1
7490602	2
7490687	1
7490731	1
7490903	1
7490982	1
7490983	1
7491031	2
7491034	1
7491043	1
7491097	1
7491178	3
7491181	1
7491196	2
7491283	1
7491474	2
7491499	1
7491520	1
7491523	2
7491568	1
7491633	1
7491665	1
7491668	6
7491695	2
7491739	1
7491796	1
7491799	2
7491818	2
7491822	1
7491841	1
7491855	24
7491868	2
7492086	3
7492156	1
7492183	1
7492184	8
7492189	1
7492295	5
7492328	4
7492331	1
7492336	4
7492341	1
7492393	1
7492399	2
7492431	1
7492472	4
7492520	1
7492537	1
7492548	14
7492610	14
7492624	1
7492627	2
7492631	1
7492711	1
7492738	1
7492783	1
7492789	1
7492809	1
7492810	2
7492832	1
7492850	2
7492873	1
7492876	1
7492882	1
7492912	1
7492927	1
7492928	1
7492940	1
7492945	1
7492950	1
7492960	1
7492968	1
7492987	1
7493001	1
7493127	1
7493188	1
7493214	1
7493230	1
7493239	1
7493243	1
7493278	1
7493326	2
7493344	1
7493393	1
7493413	1
7493422	1
7493446	1
7493483	1
7493491	1
7493493	1
7493500	6
7493545	1
7493629	1
7493679	3
7493746	1
7493839	1
7493854	3
7493867	38
7493878	1
7493984	1
7493989	1
7494008	2
7494043	3
7494047	1
7494083	1
7494123	1
7494128	1
7494143	1
7494157	1
7494203	1
7494259	1
7494263	1
7494302	1
7494307	1
7494383	2
7494466	1
7494625	1
7494656	1
7494664	1
7494672	3
7494680	1
7494682	2
7494758	1
7494772	3
7494944	1
7494967	1
7494977	8
7494985	1
7495003	1
7495015	1
7495063	1
7495112	1
7495183	1
7495186	1
7495288	1
7495301	1
7495348	2
7495396	1
7495402	1
7495404	1
7495472	1
7495483	1
7495492	8
7495504	3
7495534	1
7495591	1
7495621	1
7495625	1
7495639	1
7495648	5
7495666	8
7495702	2
7495720	1
7495756	1
7495766	1
7495961	3
7496014	1
7496041	1
7496081	8
7496101	1
7496128	1
7496137	1
7496156	1
7496161	1
7496162	1
7496179	4
7496228	2
7496244	6
7496254	1
7496255	1
7496263	3
7496393	1
7496395	2
7496411	1
7496557	2
7496596	1
7496602	1
7496617	1
7496662	4
7496669	6
7496680	18
7496681	1
7496690	1
7496734	2
7496746	5
7496751	5
7496770	1
7496779	1
7496830	1
7496857	2
7496871	1
7496929	2
7496953	1
7496967	1
7497007	2
7497037	2
7497136	1
7497154	3
7497199	1
7497214	3
7497223	18
7497235	1
7497252	1
7497271	4
7497280	3
7497355	4
7497361	1
7497374	5
7497401	2
7497410	2
7497429	2
7497435	1
7497447	3
7497513	2
7497524	1
7497566	2
7497593	4
7497627	1
7497631	1
7497662	1
7497698	1
7497716	1
7497743	3
7497750	1
7497789	2
7497798	9
7497801	1
7497812	1
7497841	3
7497870	1
7497876	1
7497878	1
7497894	1
7497906	4
7497921	1
7497927	1
7497939	1
7497960	1
7497971	1
7497972	1
7497984	1
7498019	4
7498020	1
7498056	1
7498064	2
7498071	1
7498113	1
7498140	1
7498164	1
7498178	5
7498189	1
7498228	3
7498272	1
7498273	1
7498276	1
7498365	1
7498371	1
7498386	1
7498400	2
7498416	1
7498419	1
7498431	1
7498446	1
7498486	2
7498550	3
7498579	1
7498602	1
7498615	1
7498631	1
7498632	1
7498656	1
7498659	1
7498677	1
7498688	1
7498713	5
7498753	1
7498756	1
7498788	1
7498789	5
7498792	1
7498829	1
7498834	1
7498842	2
7498849	2
7498865	2
7498867	1
7498876	1
7498898	1
7498902	2
7498934	2
7498943	1
7498954	2
7498966	1
7498980	12
7498995	1
7499010	2
7499026	1
7499027	1
7499032	2
7499055	3
7499071	1
7499076	1
7499086	1
7499094	1
7499097	1
7499119	1
7499170	1
7499185	3
7499196	1
7499213	1
7499224	7
7499240	1
7499281	1
7499299	2
7499303	2
7499315	1
7499341	1
7499344	1
7499349	1
7499367	1
7499380	1
7499385	5
7499387	1
7499388	2
7499390	1
7499402	1
7499419	1
7499450	11
7499451	1
7499453	1
7499454	2
7499455	1
7499456	3
7499457	1
7499458	2
7499459	10
7499461	5
7499462	4
7499463	3
7499465	1
7499466	34
7499467	8
7499468	1
7499470	3
7499471	1
7499472	2
7499473	6
7499474	35
7499475	17
7499476	7
7499477	7
7499478	35
7499479	9
7499480	6
7499481	12
7499482	175
7499483	512
7499484	123
7499485	2
7499486	635
7499487	2
7499489	2
7499490	1
7499502	600
7499527	34
7499528	383
7499559	1
7499561	243
7499601	2
7499952	1
7499994	1
7500030	1
7500050	1
7500078	4
7500098	1
7500114	1
7500123	1
7500207	1
7500210	2
7500225	1
7500226	2
7500246	1
7500248	1
7500294	1
7500322	1
7500393	1
7500444	1
7500452	1
7500540	1
7500574	1
7500603	5
7500609	1
7500705	1
7500741	1
7500742	18
7500752	2
7500758	5
7500777	1
7500789	2
7500820	1
7500824	1
7500834	1
7500852	1
7500885	1
7500954	1
7500977	1
7501004	1
7501071	1
7501101	2
7501138	2
7501172	2
7501195	1
7501231	1
7501236	1
7501243	4
7501267	2
7501271	2
7501278	3
7501285	2
7501288	3
7501293	2
7501295	1
7501300	1
7501316	1
7501330	2
7501354	1
7501387	1
7501399	4
7501401	1
7501423	1
7501447	1
7501448	1
7501477	4
7501483	3
7501548	1
7501595	1
7501604	1
7501605	2
7501610	2
7501615	1
7501634	2
7501643	1
7501670	1
7501764	2
7501780	3
7501801	1
7501823	1
7501828	1
7501872	1
7501910	1
7501923	1
7501930	1
7501972	2
7501977	1
7501983	1
7501991	1
7502010	1
7502020	5
7502049	2
7502050	1
7502053	1
7502070	4
7502073	3
7502078	1
7502107	1
7502111	6
7502125	1
7502148	1
7502156	1
7502173	1
7502181	3
7502182	1
7502184	7
7502187	4
7502194	2
7502200	2
7502207	3
7502209	1
7502217	2
7502219	1
7502231	1
7502255	1
7502269	3
7502295	2
7502305	4
7502314	1
7502347	3
7502354	1
7502385	1
7502388	4
7502393	2
7502424	3
7502436	3
7502445	5
7502470	2
7502484	2
7502486	2
7502489	4
7502514	34
7502515	3
7502533	1
7502536	1
7502538	4
7502558	1
7502564	1
7502588	2
7502635	1
7502658	2
7502665	2
7502685	4
7502690	1
7502691	1
7502692	1
7502696	7
7502709	3
7502714	2
7502729	1
7502734	1
7502735	1
7502741	7
7502748	6
7502754	8
7502757	1
7502766	6
7502770	7
7502784	6
7502790	211
7502791	6
7502814	3
7502865	1
7502961	1
7502966	1
7502972	1
7502986	7
7502993	1
7502997	5
7502998	115
7503009	1
7503013	1
7503015	1
7503021	6
7503022	2
7503104	3
7503143	37
7503144	3
7503171	1
7503199	2
7503227	2
7503309	2
7503350	2
7503352	3
7503355	3
7503367	1
7503398	2
7503438	3
7503439	1
7503450	2
7503462	4
7503472	2
7503480	2
7503497	2
7503506	1
7503510	43
7503512	1
7503516	2
7503525	1
7503531	1
7503545	1
7503588	4
7503635	1
7503684	1
7503687	1
7503705	2
7503760	1
7503776	1
7503784	1
7503795	2
7503901	3
7503973	2
7503995	2
7503996	4
7504008	2
7504009	3
7504038	1
7504110	1
7504298	11
7504302	1
7504328	1
7504352	2
7504494	1
7504533	1
7504629	1
7504735	3
7504752	1
7504759	1
7504769	1
7504797	1
7504855	3
7504903	1
7504912	1
7504955	1
7504966	1
7504997	1
7505005	1
7505021	2
7505083	2
7505126	1
7505127	1
7505135	1
7505141	1
7505145	1
7505148	1
7505157	1
7505245	1
7505271	1
7505363	1
7505369	1
7505405	1
7505412	1
7505430	1
7505450	1
7505492	1
7505512	2
7505513	1
7505534	129
7505535	2
7505545	1
7505588	1
7505589	1
7505605	3
7505613	1
7505635	1
7505636	1
7505648	6
7505649	2
7505656	1
7505657	1
7505658	1
7505669	3
7505707	4
7505724	1
7505736	1
7505756	1
7505777	1
7505811	1
7505852	1
7505870	3
7505883	1
7505930	1
7505931	1
7505934	1
7505946	1
7505948	1
7505954	1
7506001	1
7506009	4
7506014	3
7506018	1
7506102	1
7506103	1
7506138	7
7506144	1
7506155	4
7506158	5
7506167	1
7506178	2
7506182	1
7506190	1
7506197	1
7506201	1
7506216	1
7506220	6
7506225	1
7506232	4
7506238	5
7506242	1
7506250	6
7506253	1
7506255	9
7506270	1
7506281	7
7506294	1
7506305	1
7506308	1
7506340	1
7506341	2
7506344	6
7506345	1
7506349	1
7506412	95
7506414	1
7506420	5
7506430	1
7506434	7
7506449	3
7506451	2
7506508	2
7506533	4
7506558	1
7506576	4
7506603	75
7506618	16
7506640	1
7506642	6
7506665	1
7506672	1
7506697	6
7506738	1
7506774	1
7506786	1
7506871	1
7506945	7
7506957	3
7506960	6
7507065	1
7507066	6
7507077	4
7507181	3
7507182	5
7507260	1
7507286	2
7507293	1
7507335	3
7507362	1
7507374	6
7507389	1
7507430	1
7507443	1
7507458	1
7507470	5
7507482	1
7507539	1
7507545	1
7507607	4
7507626	2
7507627	2
7507696	5
7507712	1
7507746	3
7507770	4
7507774	1
7507821	2
7507842	4
7507957	2
7507958	17
7507959	28
7508004	1
7508070	1
7508088	2
7508112	1
7508190	7
7508196	1
7508220	6
7508262	3
7508457	1
7508462	11
7508466	10
7508560	1
7508610	1
7508709	4
7508787	1
7508793	3
7508814	4
7508835	1
7508901	1
7508946	4
7508966	1
7508988	3
7509095	1
7509099	5
7509103	1
7509108	1
7509131	1
7509158	5
7509162	1
7509177	1
7509186	2
7509201	1
7509205	3
7509208	2
7509210	1
7509216	1
7509218	1
7509227	5
7509248	3
7509262	4
7509270	3
7509275	6
7509278	1
7509291	2
7509297	1
7509319	1
7509335	1
7509351	2
7509360	1
7509410	5
7509413	2
7509417	1
7509424	8
7509426	7
7509431	3
7509448	1
7509454	5
7509456	4
7509461	1
7509488	32
7509497	2
7509518	193
7509539	25
7509544	25
7509547	1
7509553	2
7509557	5
7509568	471
7509584	59
7509587	1
7509637	1
7509665	2
7509677	1
7509729	651
7509731	10
7509735	4
7509737	1
7509750	1
7509751	1
7509814	1
7509831	1
7509879	1
7509997	1
7510007	2
7510009	1
7510029	2
7510101	1
7510153	3
7510167	1
7510179	2
7510251	1
7510317	3
7510347	1
7510353	2
7510413	1
7510419	3
7510491	5
7510509	1
7510590	1
7510593	1
7510594	1
7510632	1
7510637	2
7510695	8
7510698	1
7510752	8
7510931	1
7510979	8
7511011	2
7511027	12
7511029	5
7511030	8
7511052	1
7511053	1
7511108	5
7511121	1
7511153	1
7511180	1
7511191	1
7511205	1
7511224	6
7511246	4
7511266	2
7511287	1
7511329	1
7511509	3
7511512	1
7511533	1
7511557	1
7511587	1
7511716	1
7511725	3
7511737	4
7511739	1
7511741	1
7511742	6
7511752	1
7511755	1
7511780	1
7511787	1
7511793	3
7511795	1
7511797	2
7511800	2
7511803	8
7511828	1
7511845	2
7511858	1
7511878	2
7511881	2
7511890	6
7511932	44
7511935	3
7511938	5
7511945	1
7511948	2
7511953	2
7511955	2
7511958	27
7511959	3
7511967	2
7511985	8
7511990	3
7511997	6
7512053	1
7512089	6
7512137	1
7512203	5
7512248	1
7512299	7
7512324	1
7512332	5
7512362	1
7512464	2
7512485	1
7512494	2
7512530	1
7512550	14
7512560	1
7512566	1
7512602	7
7512611	1
7512656	1
7512702	1
7512729	1
7512779	7
7512793	1
7512796	1
7512801	8
7512811	1
7512836	1
7512859	1
7512868	1
7512928	1
7512931	1
7512967	1
7513012	4
7513242	1
7513288	1
7513290	1
7513426	1
7513528	4
7513570	1
7513621	2
7513661	1
7513735	1
7513757	2
7513770	2
7513799	1
7513825	5
7513831	1
7513858	3
7513862	1
7513866	2
7513943	1
7513965	1
7513966	1
7513983	1
7513989	1
7514006	1
7514027	1
7514084	9
7514095	1
7514096	1
7514101	1
7514108	1
7514111	3
7514118	1
7514120	5
7514153	1
7514154	460
7514155	1
7514156	5
7514181	3
7514184	7
7514192	1
7514196	1
7514208	3
7514227	2
7514269	5
7514273	1
7514297	1
7514306	7
7514318	2
7514320	1
7514338	6
7514341	4
